"Book ID / ISBN","Author","Title","Category","Price(฿)"
"29086","Dixon, Franklin W.","Sinister Signpost (Hardy Boys #15), The","Children/Young Adults","90"
"41115","DK","Touch and Feel Toys","Children/Young Adults","70"
"48906","Dockrill, Laura","Mistakes in the Background / Dockrill, Laura","Children/Young Adults","150"
"42237","Dodd, Emma","Look-There's a Baby / Dodd, Emma","Children/Young Adults","70"
"30053","Dodd, Lynley","Hairy Maclary's Showbusiness","Children/Young Adults","90"
"48937","Donald, Chris","Viz: The Porky Chopper / Donald, Chris","Children/Young Adults","190"
"27464","Donald, Chris","Viz Book Of Crap Jokes, The","Children/Young Adults","50"
"31449","Donaldson, Julia","Chocolate Mousse for Greedy Goose","Children/Young Adults","150"
"48449","Donaldson, Julia ","Chocolate Mousse for Greedy Goose / Donaldson, Julia ","Children/Young Adults","120"
"36614","Donaldson, Julia","Goat Goes to Playgroup","Children/Young Adults","120"
"48830","Donaldson, Julia","Gruffalo, The / Donaldson, Julia","Children/Young Adults","120"
"32387","Donaldson, Julia","One Mole Digging a Hole","Children/Young Adults","90"
"42291","Donaldson, Julia ","One Mole Digging a Hole / Donaldson, Julia ","Children/Young Adults","120"
"42292","Donaldson, Julia","One Mole Digging a Hole / Donaldson, Julia ","Children/Young Adults","120"
"37142","Donaldson, Julia","Oxford Reading Tree: Level 2: Songbirds: Fish and Chips","Children/Young Adults","70"
"33172","Donaldson, Julia","Oxford Reading Tree: Level 5: Songbirds: Usman's Books","Children/Young Adults","70"
"30164","Donaldson, Julia","Oxford Reading Tree: Stage 6: Songbirds: Clare and the Fair","Children/Young Adults","70"
"32242","Dorling Kindersley Publishers Ltd","Dk Play and Learn: Sizes (Play & learn)","Children/Young Adults","70"
"48727","Doyle, Arthur ","Hound of the Baskervilles, The / Doyle, Arthur ","Children/Young Adults","150"
"17456","Dravecky, Dave; Stafford, Tim","Dave Dravecky: He Had Made It to the Big Leagues, but Then the Doctor Gave Him the Bad News","Children/Young Adults","50"
"33323","Dreamworks","Home Story Book","Children/Young Adults","90"
"41798","Drinkwater, Carol","Suffragette / Drinkwater, Carol","Children/Young Adults","120"
"19552","Drinkwater, Carol","Twentieth Century Girl: Diary of Flora Bonnington London 1899-1900 (My Story) / Drinkwater, Carol","Children/Young Adults","120"
"17698","Dr. Seuss","Cat In The Hat, The","Children/Young Adults","120"
"22051","Dr. Seuss","Cat in the Hat, The ","Children/Young Adults","150"
"27011","Dr. Seuss","Cat In The Hat, The","Children/Young Adults","150"
"28663","Dr. Seuss","Cat In The Hat, The","Children/Young Adults","120"
"30289","Dumas, Alexandre","Count Of Monte Cristo, The (Sparknotes)","Children/Young Adults","90"
"42469","Dunn, C F  ","Death Be Not Proud / Dunn, C F  ","Children/Young Adults","190"
"21082","Durst, Sarah Beth","Enchanted Ivy","Children/Young Adults","150"
"49069","Dyer, Heather","Bot in The Biscuit Tin, The / Dyer, Heather","Children/Young Adults","70"
"38004","Earles, Pauline","Petal People, The","Children/Young Adults","70"
"25405","Edited","FURRY FRIENDS: BUNNY BOING BOING (Furry Friends Board Books)","Children/Young Adults","70"
"27483","Editor","Thomas in Trouble (Thomas & Friends)","Children/Young Adults","50"
"41880","Edwards, Dorothy ","My Naughty Little Sisters Friends / Edwards, Dorothy ","Children/Young Adults","120"
"46105","Egmont ","Bob the Builder Annual 2004 / Egmont ","Children/Young Adults","120"
"48168","Egmont","Pooh Invents a New Game / Egmont","Children/Young Adults","90"
"46091","Egmont","Tree Fu Tom Annual 2014 / Egmont","Children/Young Adults","190"
"35583","Egmont Books","Dean Firem 66 Books Pb 1","Children/Young Adults","90"
"33357","Egmont Books Ltd","Birthday Surprise","Children/Young Adults","50"
"38900","Egmont Publishing UK","Something Special Mr Tumble's Mix and Match","Children/Young Adults","120"
"27700","Egmont Uk Limited","Shaun The Sheep","Children/Young Adults","90"
"32244","Eldin, Peter","Magic Tricks: Get Started in a New Craft with Easy-to-follow Projects for Beginners","Children/Young Adults","120"
"33113","Eliot, T.S.","Old Possum's Book of Practical Cats: with illustrations by Rebecca Ashdown (Faber Children's Classics)","Children/Young Adults","150"
"31472","Ella, Burfoot","Betty and the Yeti Pb Spl","Children/Young Adults","150"
"49102","Elliot, David","Evangeline Mudd & The Golden Haired Apes / Elliot, David","Children/Young Adults","70"
"34256","Emma Books Ltd.","Little Bear By The Sea","Children/Young Adults","50"
"23445","Enid Blyton","Third Form at St. Clare's","Children/Young Adults","120"
"27420","Enid Blyton","Train That Lost Its Way (Wonder Colour Series)","Children/Young Adults","90"
"22319","Escott, John","The Ghost House (Penguin Young Readers (Graded Readers))","Children/Young Adults","70"
"48730","Eshbaugh, Julie","Ivory and Bone / Eshbaugh, Julie","Children/Young Adults","150"
"33550","Fairy Tales","Pinocchio","Children/Young Adults","70"
"24569","Farmer, Nancy","House Of The Scorpion, The","Children/Young Adults","150"
"24864","Farndon, John","Incredible Science","Children/Young Adults","120"
"39020","Farrow, Joanna","Ultimate Book of Children's Party Cake, The","Children/Young Adults","190"
"39668","Fehlbaum, Beth","Big Fat Disaster","Children/Young Adults","240"
"49116","Fernleigh Books","My First Teddy Tales / Fernleigh Books","Children/Young Adults","220"
"29738","Fforde, Jasper","Eye Of Zoltar: Last Dragonslayer Book 3, The","Children/Young Adults","150"
"46006","Filipek, Nina","Help with Homework: English Essentials / Filipek, Nina","Children/Young Adults","150"
"35708","Fine, Anne","Granny Project, The","Children/Young Adults","50"
"47508","Fine, Anne","Killer Cat's Birthday Bash, the / Fine, Anne","Children/Young Adults","150"
"27558","Finn, Perdita","My Little Pony: Equestria Girls: Rainbow Rocks: The Mane Event","Children/Young Adults","120"
"32680","Finn, Perdita","My Little Pony: Equestria Girls: Rainbow Rocks: The Mane Event","Children/Young Adults","120"
"39669","Fiore, Kelly","Just Like The Movies","Children/Young Adults","150"
"34254","First Boark Books","My 10 Counting Book","Children/Young Adults","50"
"21181","Fisher, Catherine","Darkwater","Children/Young Adults","150"
"21112","Fisher, Catherine","Obsidian Mirror, 1: The Obsidian Mirror","Children/Young Adults","150"
"35807","Fisscher, Tiny","Princess Gift Book, The","Children/Young Adults","150"
"17455","Fleischman, Sid","Entertainer And The Dybbuk","Children/Young Adults","70"
"22528","Fleming, Garry","My First 50 Animals","Children/Young Adults","290"
"18853","Flesh, Chris P.","You Smell Dead","Children/Young Adults","70"
"31196","Fletcher, Charlie","Ironhand: Book 2 (Stoneheart)","Children/Young Adults","150"
"43761","Fletcher, Charlie ","Stoneheart: Book 1 / Fletcher, Charlie ","Children/Young Adults","190"
"35450","Flyte, Magnus","City of Lost Dreams","Children/Young Adults","240"
"22476","Folksong, Traditional","Canta, Rana, canta/Sing, Froggie, Sing","Children/Young Adults","290"
"21222","Forward, Toby","Fireborn (Flaxfield Quartet)","Children/Young Adults","150"
"33210","Foster, John","Families: I Live In France","Children/Young Adults","50"
"43128","Foundez, Anne","Teddy's Birthday / Foundez, Anne","Children/Young Adults","90"
"36234","Frais, Tony","Stanley's Space Adventure","Children/Young Adults","70"
"37217","Frantz, Jennifer","My Little Pony: The World's Biggest Tea Party","Children/Young Adults","70"
"32261","Frederick, Robert","Mr Clever Organiser Rfs1689","Children/Young Adults","150"
"43400","French, Vivian ","Kick Back / French, Vivian ","Children/Young Adults","120"
"29379","Friedman, Caitlin","How Do You Feed a Hungry Giant?","Children/Young Adults","290"
"47514","Fry, Michael","Odd Squad: Bully Bait, the / Fry, Michael","Children/Young Adults","150"
"35427","Fuller, David","Alfie Jones and a Change of Fortune (The Alfie Jones Series)","Children/Young Adults","90"
"41126","Funny Face","Dive in, Duck!","Children/Young Adults","90"
"37882","Gaiman, Neil","Silver Dream, The","Children/Young Adults","150"
"24869","Gallagher, Belinda","Speed Machines","Children/Young Adults","70"
"38304","Gallo, Tina","Olivia and the School Carnival","Children/Young Adults","50"
"22509","Gantos, Jack","From Norvelt to Nowhere","Children/Young Adults","150"
"39218","Garcia, Kami","Unbreakable","Children/Young Adults","150"
"30044","Garland, Sarah","Pass It, Polly","Children/Young Adults","70"
"19975","Garner, James Finn","Once Upon a More Enlightened Time: More Politically Correct Bedtime Stories","Children/Young Adults","120"
"25570","Garth, Tony","Little Monsters","Children/Young Adults","50"
"34246","Garth, Tony","T.V.Trevor (Little Monsters)","Children/Young Adults","50"
"33628","Gates, Susan","My Chapter Book Collection - 20 Books (Paperback)","Children/Young Adults","90"
"36661","G.D.R","Puss In Boots","Children/Young Adults","50"
"32352","Geesan, Andrew","Friend for Barney","Children/Young Adults","120"
"24699","Gelatt, Philip","Pariah Volume 1","Children/Young Adults","290"
"4752","Geoffrey Chaucer","Canterbury Tales (Puffin Classics)","Children/Young Adults","120"
"49103","George, A.N.","Kings and Queen / George, A.N.","Children/Young Adults","150"
"38039","Geraghty, Paul","Wonderful Journey, The","Children/Young Adults","90"
"17573","Geras, Adele","Goodbye, Tommy Blue (Shock Shop)","Children/Young Adults","70"
"43177","Gervais , Ricky ","Flanimals / Gervais , Ricky ","Children/Young Adults","240"
"35635","Gibson, Ray","What Shall I Make? (What Shall I Do Today?)","Children/Young Adults","120"
"37240","Gifford, Clive","Fair Of Fear (Active Readers Series)","Children/Young Adults","50"
"41556","Gifford, Clive ","Meet Pete's Feet","Children/Young Adults","70"
"42247","Gifford, Clive","Pants Attack / Gifford, Clive ","Children/Young Adults","70"
"47550","Gilchrist, Cherry","Calendar of Festivals, a / Gilchrist, Cherry","Children/Young Adults","150"
"17476","Gilmour, H. B.; Reisfeld, Randi","Witch Hunters (T*Witches)","Children/Young Adults","70"
"32442","Ginn","Zoom Set B Reader: Annie`s Secret Letters: Set B","Children/Young Adults","50"
"3202","Gleitzman, Morris","Once","Children/Young Adults","100"
"30312","Glen, Maggie","Ruby And The Parcel Bear","Children/Young Adults","70"
"35624","Gliori, Debi","Flora's Blanket","Children/Young Adults","120"
"47520","Gliori, Debi","Witch and Baby Me at School / Gliori, Debi","Children/Young Adults","150"
"34237","Gold, Becky","Rugrats","Children/Young Adults","70"
"35958","Golden Books","Big Book Of Ninja Turtles (Big Golden Book: Teenage Mutant Ninja Turtles)","Children/Young Adults","120"
"45761","Golding, Julia","Diamond of Drury Lane / Golding, Julia","Children/Young Adults","170"
"35717","Goldsack, Gaby","First Christmas, The","Children/Young Adults","50"
"33242","Goldsack, Gaby","Nutcracker, The","Children/Young Adults","50"
"48254","Goodwin, Daisy","Off by heart/ Goodwin, Daisy","Children/Young Adults","170"
"33183","Grace, N.B.","Disney ""High School Musical"": Battle of the Bands (Stories from East High: 1)","Children/Young Adults","90"
"31568","Grace, N. B.","Poetry In Motion (High School Musical, Stories From East High # 3)","Children/Young Adults","90"
"33190","Grace, N. B.","Poetry In Motion (High School Musical, Stories From East High # 3)","Children/Young Adults","90"
"48826","Granddreams","My First Picture Book of Numbers / Granddreams","Children/Young Adults","90"
"32224","Grandreams","Frog Prince, The","Children/Young Adults","70"
"32351","Grandreams Limited","Puss In Boots","Children/Young Adults","120"
"33163","Grandreams Ltd","Frog Prince, The","Children/Young Adults","70"
"41303","Grandreams LTD.","Roland Rat Superstar","Children/Young Adults","70"
"43740","Grant, Michael ","Front Lines / Grant, Michael ","Children/Young Adults","170"
"24559","Grant, Michael","Light (Gone)","Children/Young Adults","190"
"24617","Grant, Michael","Light (Gone)","Children/Young Adults","190"
"18689","Grant, Michael","Magnificent 12: The Key / Grant, Michael","Children/Young Adults","90"
"29725","Grant, Michael","Messenger of Fear","Children/Young Adults","190"
"33270","Gravett, Emily","Emily Gravett's Little Book Day Parade","Children/Young Adults","50"
"36833","Gray, Claudia","Stargazer","Children/Young Adults","120"
"46010","Greenwood, Elinor","Star Cooks: Cookbook for Kids / Greenwood, Elinor","Children/Young Adults","240"
"49081","Greenwood, Roise","Where Do Shadows Come From? / Greenwood, Roise","Children/Young Adults","150"
"38042","Greenwood, Rosie","Who Cuddled The First Teddy Bear? (Why, Why, Why)","Children/Young Adults","90"
"46979","Gregory, Philippa","Lady of the Rivers, The / Gregory, Philippa ","Children/Young Adults","190"
"46981","Gregory, Philippa","Other Boleyn Girl, The / Gregory, Philippa ","Children/Young Adults","190"
"46980","Gregory, Philippa","White Queen, The / Gregory, Philippa","Children/Young Adults","190"
"20820","Gresh, Lois H.","Mortal Instruments Companion: City Of Bones, Shadowhunters, And The Sight: The Unauthorized Guide","Children/Young Adults","150"
"25627","Griffiths, Neil","Winnie Wagtail","Children/Young Adults","90"
"47296","Grimm, Brothers","Grimms' Fairy Tales/ Grimm, Brothers","Children/Young Adults","90"
"44874","Groening, Matt ","Simpsons Annual 2012, The / Groening, Matt ","Children/Young Adults","240"
"47509","Grogan, John","Marley: A Dog Like No Other / Grogan, John","Children/Young Adults","120"
"46102","Grolier Books","Disney's Millennium Year Book 2000 / Grolier Books","Children/Young Adults","150"
"48583","Grolier Books","Hunchback of Notre Dame, The / Grolier Books","Children/Young Adults","120"
"37868","Grosset & Dunlap","I Am a T. Rex!","Children/Young Adults","50"
"46140","Guinness World Records Limited","Guinness World Records 2006 / Guinness World Records Limited","Children/Young Adults","150"
"46145","Guinness World Records Limited","Guinness World Records 2007 / Guinness World Records Limited","Children/Young Adults","150"
"46141","Guinness World Records Limited","Guinness World Records 2009 / Guinness World Records Limited","Children/Young Adults","150"
"46137","Guinness World Records Limited","Guinness World Records 2013 / Guinness World Records Limited","Children/Young Adults","150"
"46143","Guinness World Records Limited","Guinness World Records 2013 / Guinness World Records Limited","Children/Young Adults","150"
"46138","Guinness World Records Limited","Guinness World Records 2014 / Guinness World Records Limited","Children/Young Adults","150"
"46142","Guinness World Records Limited","Guinness World Records 2015 / Guinness World Records Limited","Children/Young Adults","150"
"32612","Gumbel, Nicky","Alpha Course Manual","Children/Young Adults","90"
"17561","Gunnery, Sylvia","Out of Bounds (Lorimer Sports Stories)","Children/Young Adults","70"
"49072","Guy, John","Victorian Life / Guy, John","Children/Young Adults","70"
"48785","Hachette Partworks Ltd","Winnie the Pooh / Hachette Partworks Ltd","Children/Young Adults","70"
"34790","Haddon, Mark","Curious Incident Of The Dog In The Night-Time (Sparknotes Literature Guide) (Sparknotes Literature Guide Series)","Children/Young Adults","90"
"34042","Hall, Derek","Jimbo comes home: And other stories (Children's storytime collection)","Children/Young Adults","120"
"36466","Halle, Karina","Bold Tricks (The Artists Trilogy 3)","Children/Young Adults","190"
"47809","Ham, Catherine ","Nifty Knits for Kids/ Ham, Catherine ","Children/Young Adults","240"
"33115","Hamilton, Sable","A Star Is Born","Children/Young Adults","120"
"24571","Hamilton, Sable","Star Is Born, A (Stardust Stables)","Children/Young Adults","150"
